source_path,action,reason,target
env/lib/python3.12/site-packages/botocore/data/mailmanager/2023-10-17/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mailmanager/2023-10-17/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mailmanager/2023-10-17/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mailmanager/2023-10-17/waiters-2.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/managedblockchain/2018-09-24/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/managedblockchain/2018-09-24/examples-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/managedblockchain/2018-09-24/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/managedblockchain/2018-09-24/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/managedblockchain-query/2023-05-04/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/managedblockchain-query/2023-05-04/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/managedblockchain-query/2023-05-04/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/managedblockchain-query/2023-05-04/waiters-2.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/marketplace-agreement/2020-03-01/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/marketplace-agreement/2020-03-01/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/marketplace-agreement/2020-03-01/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/marketplace-agreement/2020-03-01/waiters-2.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/marketplace-catalog/2018-09-17/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/marketplace-catalog/2018-09-17/examples-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/marketplace-catalog/2018-09-17/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/marketplace-catalog/2018-09-17/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/marketplace-deployment/2023-01-25/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/marketplace-deployment/2023-01-25/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/marketplace-deployment/2023-01-25/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/marketplace-entitlement/2017-01-11/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/marketplace-entitlement/2017-01-11/examples-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/marketplace-entitlement/2017-01-11/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/marketplace-entitlement/2017-01-11/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/marketplace-reporting/2018-05-10/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/marketplace-reporting/2018-05-10/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/marketplace-reporting/2018-05-10/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/marketplace-reporting/2018-05-10/waiters-2.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/marketplacecommerceanalytics/2015-07-01/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/marketplacecommerceanalytics/2015-07-01/examples-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/marketplacecommerceanalytics/2015-07-01/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/marketplacecommerceanalytics/2015-07-01/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mediaconnect/2018-11-14/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mediaconnect/2018-11-14/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mediaconnect/2018-11-14/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mediaconnect/2018-11-14/waiters-2.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mediaconvert/2017-08-29/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mediaconvert/2017-08-29/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mediaconvert/2017-08-29/paginators-1.sdk-extras.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mediaconvert/2017-08-29/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/medialive/2017-10-14/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/medialive/2017-10-14/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/medialive/2017-10-14/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/medialive/2017-10-14/waiters-2.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mediapackage/2017-10-12/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mediapackage/2017-10-12/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mediapackage/2017-10-12/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mediapackage-vod/2018-11-07/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mediapackage-vod/2018-11-07/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mediapackage-vod/2018-11-07/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mediapackagev2/2022-12-25/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mediapackagev2/2022-12-25/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mediapackagev2/2022-12-25/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mediapackagev2/2022-12-25/waiters-2.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mediastore/2017-09-01/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mediastore/2017-09-01/examples-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mediastore/2017-09-01/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mediastore/2017-09-01/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mediastore-data/2017-09-01/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mediastore-data/2017-09-01/examples-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mediastore-data/2017-09-01/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mediastore-data/2017-09-01/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mediatailor/2018-04-23/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mediatailor/2018-04-23/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mediatailor/2018-04-23/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/medical-imaging/2023-07-19/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/medical-imaging/2023-07-19/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/medical-imaging/2023-07-19/paginators-1.sdk-extras.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/medical-imaging/2023-07-19/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/medical-imaging/2023-07-19/waiters-2.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/memorydb/2021-01-01/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/memorydb/2021-01-01/examples-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/memorydb/2021-01-01/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/memorydb/2021-01-01/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/meteringmarketplace/2016-01-14/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/meteringmarketplace/2016-01-14/examples-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/meteringmarketplace/2016-01-14/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/meteringmarketplace/2016-01-14/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mgh/2017-05-31/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mgh/2017-05-31/examples-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mgh/2017-05-31/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mgh/2017-05-31/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mgn/2020-02-26/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mgn/2020-02-26/examples-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mgn/2020-02-26/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mgn/2020-02-26/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mgn/2020-02-26/waiters-2.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/migration-hub-refactor-spaces/2021-10-26/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/migration-hub-refactor-spaces/2021-10-26/examples-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/migration-hub-refactor-spaces/2021-10-26/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/migration-hub-refactor-spaces/2021-10-26/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/migrationhub-config/2019-06-30/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/migrationhub-config/2019-06-30/examples-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/migrationhub-config/2019-06-30/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/migrationhub-config/2019-06-30/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/migrationhuborchestrator/2021-08-28/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/migrationhuborchestrator/2021-08-28/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/migrationhuborchestrator/2021-08-28/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/migrationhuborchestrator/2021-08-28/waiters-2.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/migrationhubstrategy/2020-02-19/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/migrationhubstrategy/2020-02-19/examples-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/migrationhubstrategy/2020-02-19/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/migrationhubstrategy/2020-02-19/paginators-1.sdk-extras.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/migrationhubstrategy/2020-02-19/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mpa/2022-07-26/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mpa/2022-07-26/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mpa/2022-07-26/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mpa/2022-07-26/waiters-2.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mq/2017-11-27/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mq/2017-11-27/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mq/2017-11-27/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mturk/2017-01-17/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mturk/2017-01-17/examples-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mturk/2017-01-17/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mturk/2017-01-17/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mwaa/2020-07-01/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mwaa/2020-07-01/examples-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mwaa/2020-07-01/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mwaa/2020-07-01/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mwaa-serverless/2024-07-26/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mwaa-serverless/2024-07-26/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mwaa-serverless/2024-07-26/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/mwaa-serverless/2024-07-26/waiters-2.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/neptune/2014-10-31/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/neptune/2014-10-31/examples-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/neptune/2014-10-31/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/neptune/2014-10-31/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/neptune/2014-10-31/service-2.sdk-extras.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/neptune/2014-10-31/waiters-2.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/neptune-graph/2023-11-29/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/neptune-graph/2023-11-29/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/neptune-graph/2023-11-29/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/neptune-graph/2023-11-29/waiters-2.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/neptunedata/2023-08-01/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/neptunedata/2023-08-01/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/neptunedata/2023-08-01/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/network-firewall/2020-11-12/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/network-firewall/2020-11-12/examples-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/network-firewall/2020-11-12/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/network-firewall/2020-11-12/paginators-1.sdk-extras.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/network-firewall/2020-11-12/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/networkflowmonitor/2023-04-19/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/networkflowmonitor/2023-04-19/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/networkflowmonitor/2023-04-19/paginators-1.sdk-extras.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/networkflowmonitor/2023-04-19/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/networkflowmonitor/2023-04-19/waiters-2.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/networkmanager/2019-07-05/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/networkmanager/2019-07-05/examples-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/networkmanager/2019-07-05/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/networkmanager/2019-07-05/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/networkmonitor/2023-08-01/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/networkmonitor/2023-08-01/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/networkmonitor/2023-08-01/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/networkmonitor/2023-08-01/waiters-2.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/notifications/2018-05-10/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/notifications/2018-05-10/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/notifications/2018-05-10/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/notifications/2018-05-10/waiters-2.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/notificationscontacts/2018-05-10/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/notificationscontacts/2018-05-10/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/notificationscontacts/2018-05-10/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/notificationscontacts/2018-05-10/waiters-2.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/nova-act/2025-08-22/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/nova-act/2025-08-22/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/nova-act/2025-08-22/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/nova-act/2025-08-22/waiters-2.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/oam/2022-06-10/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/oam/2022-06-10/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/oam/2022-06-10/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/observabilityadmin/2018-05-10/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/observabilityadmin/2018-05-10/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/observabilityadmin/2018-05-10/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/observabilityadmin/2018-05-10/waiters-2.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/odb/2024-08-20/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/odb/2024-08-20/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/odb/2024-08-20/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/odb/2024-08-20/waiters-2.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/omics/2022-11-28/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/omics/2022-11-28/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/omics/2022-11-28/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/omics/2022-11-28/waiters-2.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/opensearch/2021-01-01/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/opensearch/2021-01-01/examples-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/opensearch/2021-01-01/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/opensearch/2021-01-01/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/opensearchserverless/2021-11-01/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/opensearchserverless/2021-11-01/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/opensearchserverless/2021-11-01/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/opensearchserverless/2021-11-01/waiters-2.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/organizations/2016-11-28/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/organizations/2016-11-28/examples-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/organizations/2016-11-28/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/organizations/2016-11-28/paginators-1.sdk-extras.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/organizations/2016-11-28/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/osis/2022-01-01/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/osis/2022-01-01/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/osis/2022-01-01/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/outposts/2019-12-03/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/outposts/2019-12-03/examples-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/outposts/2019-12-03/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/outposts/2019-12-03/paginators-1.sdk-extras.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/outposts/2019-12-03/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/panorama/2019-07-24/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/panorama/2019-07-24/examples-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/panorama/2019-07-24/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/panorama/2019-07-24/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/partitions.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/partnercentral-account/2025-04-04/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/partnercentral-account/2025-04-04/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/partnercentral-account/2025-04-04/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/partnercentral-account/2025-04-04/waiters-2.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/partnercentral-benefits/2018-05-10/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/partnercentral-benefits/2018-05-10/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/partnercentral-benefits/2018-05-10/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/partnercentral-benefits/2018-05-10/waiters-2.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/partnercentral-channel/2024-03-18/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/partnercentral-channel/2024-03-18/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/partnercentral-channel/2024-03-18/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/partnercentral-channel/2024-03-18/waiters-2.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/partnercentral-selling/2022-07-26/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/partnercentral-selling/2022-07-26/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/partnercentral-selling/2022-07-26/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/partnercentral-selling/2022-07-26/waiters-2.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/payment-cryptography/2021-09-14/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/payment-cryptography/2021-09-14/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/payment-cryptography/2021-09-14/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/payment-cryptography/2021-09-14/waiters-2.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/payment-cryptography-data/2022-02-03/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/payment-cryptography-data/2022-02-03/paginators-1.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/payment-cryptography-data/2022-02-03/service-2.json.gz,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/payment-cryptography-data/2022-02-03/waiters-2.json,DROP,build or virtualenv output,
env/lib/python3.12/site-packages/botocore/data/pca-connector-ad/2018-05-10/endpoint-rule-set-1.json.gz,DROP,build or virtualenv output,
